College Code,College Name,Seat Category,City,branch,closing_rank
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,94404
E069,"KVG College Of Engineering-Sullia, Dakshina Kannada",GM,Dakshina Kannada,CS-Computer Science & Engineering,84090
E070,"Kalpataru Institute of Technology-B H Road, Tiptur",GM,Tiptur,CS-Computer Science & Engineering,66223
E071,"Karavali Institute of Technology-Kottara, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,74464
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,41497
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",KKR,Belagavi,CS-Computer Science & Engineering,80069
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,Haliyal,CS-Computer Science & Engineering,108933
E075,"KNS Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110391
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,79943
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,928
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,4592
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,CS-Computer Science & Engineering,84316
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,Hassan,CS-Computer Science & Engineering,111070
E080,"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,111345
E081,"Moodalakatte Institute of Technology-Moodalakatte, Udupi",GM,Udupi,CS-Computer Science & Engineering,64360
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,103054
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110315
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,9474
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",KKR,Mysuru,CS-Computer Science & Engineering,29048
E088,"Navodaya Institute of Technology-Bijangera, Raichur",GM,Raichur,CS-Computer Science & Engineering,109181
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,Mandya,CS-Computer Science & Engineering,14509
E089,"P.E.S.College of Engineering-PES College Road, Mandya",KKR,Mandya,CS-Computer Science & Engineering,110014
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,Shivamogga,CS-Computer Science & Engineering,26725
E094,"Proudhadevaraya Institute of Technology-TB Dam Road, Hosapete",GM,Hosapete,CS-Computer Science & Engineering,72637
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,336
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,934
E096,"R.L. Jalappa Institute of Technology-Kodigehalli, Doddaballapur",GM,Doddaballapur,CS-Computer Science & Engineering,57127
E097,"R.R. Institute of Technology-Chikkabanavara, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,109273
E098,"R T E Societys Rural Engineering College-Hulkoti, Gadag",GM,Gadag,CS-Computer Science & Engineering,78362
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,108415
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,Hassan,CS-Computer Science & Engineering,101505
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,104449
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,19901
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,50313
E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",GM,Bidar,CS-Computer Science & Engineering,66960
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,35186
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,85620
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,Chikkaballapur,CS-Computer Science & Engineering,107837
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,92535
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,Belagavi,CS-Computer Science & Engineering,108233
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,90025
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,109358
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110352
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,50997
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,99336
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,Dharwad,CS-Computer Science & Engineering,37070
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",KKR,Dharwad,CS-Computer Science & Engineering,60203
E118,"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada",GM,Dakshina Kannada,CS-Computer Science & Engineering,49353
E119,"SECAB Institute of Engineering andTechnology-Nauraspur-Bagalkot Road, Vijayapura",GM,Vijayapura,CS-Computer Science & Engineering,56269
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110207
E122,"Shree Devi Institute of Technology-Kenjar, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,12355
E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,Udupi,CS-Computer Science & Engineering,101913
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,Tumakuru,CS-Computer Science & Engineering,95651
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,Tumakuru,CS-Computer Science & Engineering,10980
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,Tumakuru,CS-Computer Science & Engineering,24995
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,13603
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,47501
E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",GM,Chitradurga,CS-Computer Science & Engineering,29023
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology- Laxmeswar, Gadag",GM,Gadag,CS-Computer Science & Engineering,87857
E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110595
E136,"Sri Taralabalu Jagadguru Institute of Technology-Haveri Dist., Ranebennur",GM,Ranebennur,CS-Computer Science & Engineering,41140
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,104621
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,Mangaluru,CS-Computer Science & Engineering,56811
E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,106939
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,105410
E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,75315
E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",KKR,Mysuru,CS-Computer Science & Engineering,104355
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,55261
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",KKR,Mysuru,CS-Computer Science & Engineering,106835
E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",GM,Dakshin Kannada,CS-Computer Science & Engineering,83253
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,84726
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,110829
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,55590
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,88206
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,16718
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,59585
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,6315
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,24998
E172,"Mysore College of Engineering and Management-Chikkahalli, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,109305
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,26449
E173,"Presidency University-Yelahanka, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,75921
E183,"Jain Institute of Technology-Avaragere Village, Davangere",GM,Davangere,CS-Computer Science & Engineering,110397
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,27309
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,100024
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,Hubballi,CS-Computer Science & Engineering,89437
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",KKR,Hubballi,CS-Computer Science & Engineering,108783
E195,"Navkis College of Engineering -Kandali NH75, Hassan",GM,Hassan,CS-Computer Science & Engineering,78169
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,8733
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,22916
E199,"Biluru Gurubasava Mahaswamiji Institute of Technology-Mudhol, Bagalkot",GM,Bagalkot,CS-Computer Science & Engineering,53194
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,Bengaluru Rural,CS-Computer Science & Engineering,61727
E204,"H.K.E. Societys Sir M. Visvesvaraya College of Engineering-Yermarus Camp, Raichur",GM,Raichur,CS-Computer Science & Engineering,58851
E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,98948
E206,"Cauvery Institute Of Technology-Sundahalli, Mandya",GM,Mandya,CS-Computer Science & Engineering,89035
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,58620
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",KKR,Bengaluru,CS-Computer Science & Engineering,82137
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,111282
E211,"East West College of Engineering-Yelahanka, Bengaluru",GM,Bengaluru,CS-Computer Science & Engineering,81265
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,Mysuru,CS-Computer Science & Engineering,69219
E214,"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur",GM,Tumkur,CS-Computer Science & Engineering,91993
E216,"New Ebenezer Institute of Technology - Kothanur, Bangalore",GM,Bangalore,CS-Computer Science & Engineering,110448
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,Bangalore Rural,CS-Computer Science & Engineering,111675
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,Bengaluru,CSD-Computer Science & Technology (Devops),32176
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CSD-Computer Science & Technology (Devops),41420
E049,"Garden City University-Old Madras Road, Bengaluru",GM,Bengaluru,CST-Computer Science & Technology,97498
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,Bengaluru,CST-Computer Science & Technology,35153
E214,"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur",GM,Tumkur,CU-Cyber Security,90914
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bengaluru,CV-Civil Engineering,70026
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bengaluru,CV-Civil Engineering,93784
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bengaluru,CV-Civil Engineering,94732
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,Hubballi,CV-Civil Engineering,111127
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,CV-Civil Engineering,46023
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,83820
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,Bengaluru,CV-Civil Engineering,93576
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Davangere,CV-Civil Engineering,95637
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bengaluru,CV-Civil Engineering,21321
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,57165
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bengaluru,CV-Civil Engineering,40000
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,84969
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,Bengaluru,CV-Civil Engineering,108782
E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,Tumakuru,CV-Civil Engineering,101700
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,CV-Civil Engineering,27845
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,68362
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bengaluru,CV-Civil Engineering,65128
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bengaluru,CV-Civil Engineering,96241
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bengaluru,CV-Civil Engineering,104120
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bengaluru,CV-Civil Engineering,74792
E061,JSS Science and Technology University-Mysuru,GM,,CV-Civil Engineering,55967
E064,"Jain College of Engineering and Research-Udyambag, Belagavi",GM,Belagavi,CV-Civil Engineering,64792
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,Belagavi,CV-Civil Engineering,110996
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,CV-Civil Engineering,19414
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,47731
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,Mandya,CV-Civil Engineering,105541
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,Mandya,CV-Civil Engineering,23559
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,Shivamogga,CV-Civil Engineering,110360
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CV-Civil Engineering,10090
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,39198
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bengaluru,CV-Civil Engineering,62208
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,Bengaluru,CV-Civil Engineering,68684
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,Dharwad,CV-Civil Engineering,92174
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,Bengaluru,CV-Civil Engineering,58570
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,Mysuru,CV-Civil Engineering,79686
E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",GM,Kalaburagi,CV-Civil Engineering,8078
E164,"Reva University-Yelahanka, Bengaluru",GM,Bengaluru,CV-Civil Engineering,64179
E164,"Reva University-Yelahanka, Bengaluru",KKR,Bengaluru,CV-Civil Engineering,108551
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,Bengaluru,CV-Civil Engineering,96035
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CV-Civil Engineering,107673
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,Bengaluru,CV-Civil Engineering,24829
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,Bengaluru Rural,CV-Civil Engineering,94606
E214,"Sri Siddhartha School of Engineering-Near Kyathsandra Toll Gate, Tumkur",GM,Tumkur,CV-Civil Engineering,82591
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),98149
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",GM,Bengaluru Rural,CY-Computer Science & Engineering (Cyber Security),39940
E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),59028
E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",GM,South Kodagu,CY-Computer Science & Engineering (Cyber Security),81952
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),22293
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),53984
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),4532
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),20369
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),97345
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),1452
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),11783
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),592
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),3338
E096,"R.L. Jalappa Institute of Technology-Kodigehalli, Doddaballapur",GM,Doddaballapur,CY-Computer Science & Engineering (Cyber Security),106576
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),24389
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),65407
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),107636
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),102858
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),96196
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),41240
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),24192
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),27795
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),13500
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),81199
E173,"Presidency University-Yelahanka, Bengaluru",GM,Bengaluru,CY-Computer Science & Engineering (Cyber Security),36647
E173,"Presidency University-Yelahanka, Bengaluru",KKR,Bengaluru,CY-Computer Science & Engineering (Cyber Security),95816
E215,"Cauvery College of Engineering-KBL Layout, Mysuru",GM,Mysuru,CY-Computer Science & Engineering (Cyber Security),63634
E217,"Harsha Institute of Technology-Nelamangala Taluk, Bangalore Rural",GM,Bangalore Rural,CY-Computer Science & Engineering (Cyber Security),98687
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,Bengaluru,DS-Data Science,74590
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,44652
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,97035
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,110471
E004,"Adichunchanagiri Institute Of Technology-Jyothi Nagara, Chikkamagaluru",GM,Chikkamagaluru,EC-Electronics & Communication Engineering,110191
E005,"Akash Institute of Engineering and Technology-Devanahalli, Bengaluru Rural",GM,Bengaluru Rural,EC-Electronics & Communication Engineering,99522
E006,"Alvas Institute of Engineering and Technology-Moodbidri, Mangaluru",GM,Mangaluru,EC-Electronics & Communication Engineering,91746
E007,"AMC Engineering College-Bannerghatta Rd, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,111162
E009,"Angadi Institute of Technology and Management-Savagaon Road, Belagavi",GM,Belagavi,EC-Electronics & Communication Engineering,104692
E011,"APS College of Engineering-Kanakapura Road, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,83993
E012,"Atria Institute of Technology-Hebbal, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,109370
E014,"Anuvartik Mirji Bharatesh Institute of Technology-Shindhollicross, Belagavi",GM,Belagavi,EC-Electronics & Communication Engineering,109578
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,23857
E015,"B.N.M. Institute of Technology-Banashankari, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,62244
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,Hubballi,EC-Electronics & Communication Engineering,37452
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",KKR,Hubballi,EC-Electronics & Communication Engineering,70401
E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",GM,Ballari,EC-Electronics & Communication Engineering,47857
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,12471
E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,41340
E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,94248
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,Davangere,EC-Electronics & Communication Engineering,98423
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,Bagalkote,EC-Electronics & Communication Engineering,99134
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,3584
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,17442
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,13370
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,41513
E030,"Brindavan College of Engineering-Yelahanka, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,29665
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,26314
E032,"C.M.R. Institute of Technology-Brookefield, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,97992
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,53323
E033,"Cambridge Institute of Technology-K R Puram, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,64529
E035,"Channabasaveshwara Institute of Technology- Gubbi, Tumakuru",GM,Tumakuru,EC-Electronics & Communication Engineering,18339
E037,"City Engineering College-Doddakalasandra, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,96817
E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",GM,South Kodagu,EC-Electronics & Communication Engineering,92784
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,27699
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,75283
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,6820
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,28470
E041,"DON BOSCO Institute of Technology-Kumbalgodu, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,90566
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,33879
E042,"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,89166
E043,"Yenepoya Institute of Technology formerly known as Dr. M V Shetty Institute of Technology-Moodbidri, Mangaluru",GM,Mangaluru,EC-Electronics & Communication Engineering,74734
E045,"Dr H N National College Of Engineering-Jayanagar, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,104887
E046,"East Point College of Engineering and Technology-Avalahalli, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,75355
E048,"East West Institute of Technology-BEL Layout, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,93759
E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,74893
E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",GM,Mysuru,EC-Electronics & Communication Engineering,72244
E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road, Shivamogga",GM,Shivamogga,EC-Electronics & Communication Engineering,96890
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",GM,Bengaluru,EC-Electronics & Communication Engineering,32405
E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",KKR,Bengaluru,EC-Electronics & Communication Engineering,102464
E062,"Jain College of Engineering-T.S Nagar, Belagavi",GM,Belagavi,EC-Electronics & Communication Engineering,110628
